	enthalpy	PDB_name
78	-12.878740176355958	412
79	-12.763030441333582	98
80	-12.762206884443387	420
81	-12.668624011860764	274
82	-12.65287724118389	465
83	-12.610595378685142	433
84	-12.55779482759522	441
85	-12.53996812040424	159
86	-12.4918091835037	358
87	-12.465991738293718	132
88	-12.415493036603948	288
89	-12.407439755556085	243
90	-12.394177446833817	123
91	-12.372430389645695	286
92	-12.276776599481323	27
93	-12.25760899068465	141
94	-12.221328510561362	104
95	-12.1919968327282	232
96	-12.129706878882317	201
97	-12.089352018073694	431
98	-12.06324765349624	29
99	-11.806406325457216	6
100	-11.805404266790893	235
101	-11.682562783814662	370
102	-11.593987109330525	142
103	-11.579148243332728	83
104	-11.55455735722223	22
105	-11.54285961944355	268
106	-11.513215088105106	365
107	-11.392916596272519	306
108	-11.329282271125843	219
109	-11.307760381127272	204
110	-11.272470587069417	131
111	-11.190161821782702	496
112	-11.169151776646189	221
113	-11.146034357677188	398
114	-11.121879517632237	380
115	-11.101682472131845	103
116	-11.086469860949762	115
117	-11.03525159757076	348
118	-11.031999507731621	290
119	-11.017786324525085	331
120	-10.883037969038975	336
121	-10.846802952825453	440
122	-10.841955852014614	309
123	-10.810679375404181	284
124	-10.799867716706498	186
125	-10.782068501705394	345
126	-10.719310297432376	489
127	-10.714507038423855	495
128	-10.599321646920181	231
129	-10.552619671553996	257
130	-10.504250931922153	169
131	-10.40570404367575	267
132	-10.354693340169904	319
133	-10.348196265294462	86
134	-10.261251878677873	95
135	-10.25696984201491	54
136	-10.254862829446642	124
137	-10.249508310611125	469
138	-10.170098869130392	423
139	-10.154970203350128	197
140	-10.13768511897525	366
141	-10.13028020808023	225
142	-10.11746679953968	101
143	-10.097940392307919	161
144	-10.078235699601208	212
145	-10.044639122182224	442
146	-10.029336438062579	23
147	-10.02853566391087	33
148	-10.007868740447792	73
149	-10.004180984811198	362
150	-9.995970544906104	35
151	-9.948107244205307	347
152	-9.931537315933594	61
153	-9.911339885670849	18
154	-9.892336690695053	498
155	-9.864894441816986	264
156	-9.852072657755098	21
157	-9.837081630615408	446
158	-9.802645068069998	453
159	-9.772893609495018	87
160	-9.764134987477295	93
161	-9.761283670753187	388
162	-9.757377870839429	419
163	-9.749615134247117	152
164	-9.67625923265515	202
165	-9.664853316244034	464
166	-9.658965822559612	457
167	-9.614792606683098	261
168	-9.58385912551924	385
169	-9.571291064733028	445
170	-9.558129727266184	125
171	-9.554515249441488	181
172	-9.503676924864648	55
173	-9.459927034555726	244
174	-9.359175491587145	156
175	-9.355472955948361	162
176	-9.347562284724697	88
177	-9.343062597433656	275
178	-9.309570858291337	407
179	-9.309330719714017	437
180	-9.269511147348615	458
181	-9.260459324242037	143
182	-9.20733913452235	172
183	-9.166893137993968	51
184	-9.162103183255304	294
185	-9.137235757917278	135
186	-9.136177901575643	439
187	-9.105137097335962	351
188	-9.080928644402169	38
189	-9.079375615596982	269
190	-9.06690051335369	281
191	-9.022741854662598	254
192	-8.96510608484358	342
193	-8.938602345160062	285
194	-8.894236192538857	45
195	-8.877653205056815	77
196	-8.847974770264006	474
197	-8.803611998344486	205
198	-8.69898205990171	211
199	-8.683159976932554	60
200	-8.622873877692077	467
201	-8.61896688940277	248
202	-8.606089724153737	472
203	-8.577757167666004	280
204	-8.574924096463015	193
205	-8.52449808076672	150
206	-8.522995945399634	30
207	-8.507620849892437	486
208	-8.5052509073479	146
209	-8.47616256545093	147
210	-8.461910117730087	338
211	-8.434286909682749	312
212	-8.40923615482069	174
213	-8.4039353742852	5
214	-8.365799394660442	456
215	-8.354943923542486	237
216	-8.323895650488646	1
217	-8.317622042243457	330
218	-8.29975641358925	410
219	-8.199631012074486	369
220	-8.167770056629593	298
221	-8.137517997189619	396
222	-8.127814928486494	250
223	-8.115667464167554	57
224	-8.072896864174346	463
225	-8.07097043090514	188
226	-8.054810137180462	81
227	-7.996447156173208	389
228	-7.967831732910724	403
229	-7.954543273537967	78
230	-7.949696785055199	228
231	-7.883633385943577	341
232	-7.735309287125382	94
233	-7.695718771448211	209
234	-7.685430872973312	140
235	-7.6712785578242055	300
236	-7.631374494860882	266
237	-7.516889141184702	375
238	-7.489200335953047	53
239	-7.485355298180741	443
240	-7.459954356869378	387
241	-7.433655285211417	272
242	-7.410382660431021	477
243	-7.405872098139	183
244	-7.3666702052686475	59
245	-7.361471727383861	242
246	-7.343991251602304	454
247	-7.2996062101188635	430
248	-7.215227859667893	226
249	-7.184992682595135	328
250	-7.100364001738562	200
251	-7.024573652381129	304
252	-7.023206153346445	72
253	-6.990661240286981	379
254	-6.848908897213379	64
255	-6.821037473883654	270
256	-6.787133441652543	313
257	-6.7635088335311195	409
258	-6.754123145401307	438
259	-6.692030143659135	15
260	-6.679083017602404	195
261	-6.643708626597174	484
262	-6.590414748324017	417
263	-6.580028954916885	447
264	-6.539068144575879	168
265	-6.457241185877523	461
266	-6.448601523227602	145
267	-6.2694417961310585	233
268	-6.26880079419654	355
269	-6.196976496352079	424
270	-6.132265392317765	360
271	-6.106255246130857	52
272	-6.100889861568821	167
273	-6.050272995121729	425
274	-6.047167683521719	395
275	-6.042628149038139	99
276	-6.031401502530045	113
277	-5.975487236929199	46
278	-5.970038778177274	196
279	-5.9569165442530725	354
280	-5.942741856131704	111
281	-5.861994209267538	190
282	-5.860364408943054	241
283	-5.809907607262928	76
284	-5.782124401746698	278
285	-5.780985597215989	255
286	-5.750385765906101	364
287	-5.748102972967665	213
288	-5.742567319109879	310
289	-5.714669413303888	114
290	-5.653093075265026	187
291	-5.5299879060848	67
292	-5.52199323108699	386
293	-5.508551973428351	277
294	-5.433434510764453	236
295	-5.39315752563319	436
296	-5.377384399508194	382
297	-5.356668448487412	39
298	-5.303500790456902	293
299	-5.283083391910203	178
300	-5.2742142769142735	327
301	-5.235663396617541	352
302	-5.229199729604625	105
303	-5.142014678011531	191
304	-5.092818225142635	107
305	-5.075189628836156	303
306	-5.073974400202383	491
307	-5.063772666415581	166
308	-5.063045461750612	487
309	-5.059836892547512	307
310	-5.0284479688256045	65
311	-5.004060489986287	432
312	-4.975873610602287	325
313	-4.936421940907062	129
314	-4.9056061252631675	251
315	-4.871454854377339	4
316	-4.836062011270483	154
317	-4.81598997842841	110
318	-4.815788029588775	158
319	-4.782149917047082	394
320	-4.70771083402181	180
321	-4.694710620061372	163
322	-4.656521596968391	75
323	-4.6426200480272914	171
324	-4.626907231016494	220
325	-4.503537259207361	149
326	-4.47276967485146	144
327	-4.461656543525274	85
328	-4.454190384732097	246
329	-4.438881755082923	468
330	-4.419429010254975	208
331	-4.267495505101664	476
332	-4.252486989026588	381
333	-4.2467243474671115	227
334	-4.191964682896385	12
335	-4.187630884574792	322
336	-4.149828770462564	493
337	-4.13402289506985	265
338	-4.0482167285559445	192
339	-4.031293253845167	175
340	-4.0259370854359595	384
341	-4.024919599204649	460
342	-3.898669116825511	411
343	-3.853111831933788	66
344	-3.8486756505773414	393
345	-3.7998460735220103	292
346	-3.78619297998282	151
347	-3.661352152247722	253
348	-3.567429215521969	299
349	-3.559973386703229	413
350	-3.457825581497044	361
351	-3.457324943495715	108
352	-3.439140856973818	488
353	-3.386009995304226	10
354	-3.3852438947002117	80
355	-3.320599562275426	199
356	-3.2105422266692782	136
357	-3.1483041476349793	434
358	-3.102482844405431	397
359	-3.069222177098455	50
360	-3.054861478546596	383
361	-3.054613417513643	164
362	-3.05262911478159	273
363	-3.0051665067246445	34
364	-2.964648981013598	203
365	-2.942544308825946	416
366	-2.8473437165611006	126
367	-2.8430278288563384	374
368	-2.7995083278127595	198
369	-2.7263896623961674	229
370	-2.6809235875466584	256
371	-2.657045819857901	279
372	-2.635319021721612	340
373	-2.593119551691892	82
374	-2.5446095802834687	160
375	-2.523572532415292	377
376	-2.4986666653346177	497
377	-2.443366950774391	173
378	-2.410842178798438	448
379	-2.403165553273017	28
380	-2.399114381147708	37
381	-2.3986451500940493	376
382	-2.3844057626348416	315
383	-2.3806423600654494	450
384	-2.376619403921991	121
385	-2.262769399201015	137
386	-2.252879577925457	452
387	-2.2368960313201605	189
388	-2.2043099967713884	353
389	-2.0245832651388866	179
390	-1.9896694613348496	276
391	-1.9675947131230611	402
392	-1.8687384698771918	185
393	-1.8452025188400007	68
394	-1.83014155821445	97
395	-1.818542316224523	155
396	-1.8163845750161212	399
397	-1.7924336820212847	372
398	-1.7894460452496208	224
399	-1.6679475246066247	20
400	-1.5827675893129651	170
401	-1.4373418125920399	112
402	-1.412928595433848	479
403	-1.3672723765031467	363
404	-1.2775215969758573	308
405	-1.244972695587828	92
406	-1.2277574101260385	494
407	-1.146190870793145	36
408	-1.1116710457385395	134
409	-1.0914060699123649	13
410	-1.0842360896634293	295
411	-1.079205282416619	451
412	-1.014312692958793	260
413	-0.9716900615164228	218
414	-0.9194267463027419	41
415	-0.9049095389583321	223
416	-0.8071742909584971	122
417	-0.6729658420567013	314
418	-0.5669799503208708	9
419	-0.4415429273521969	471
420	-0.38452931349906816	89
421	-0.3001057521963233	42
422	-0.0043183683398408945	405
423	0.03250763742959961	408
424	0.047099900342670864	435
425	0.04811208810721368	148
426	0.1072772578129868	100
427	0.2727474900144031	305
428	0.3231408993067948	210
429	0.44421440581795846	32
430	0.4504835685579476	247
431	0.47090411091622997	329
432	0.5179862368956192	102
433	0.5313850193742482	282
434	0.5501459658613452	139
435	0.5947176797492784	324
436	0.6062466632011017	334
437	0.6523540105855519	317
438	0.7698844459678043	359
439	0.8000833675525456	323
440	0.9067186452522273	249
441	0.915967406218833	475
442	0.9390163364313384	43
443	0.9740593565756619	349
444	1.000539657680454	350
445	1.0486817123355179	214
446	1.0912665130306607	133
447	1.150121967232244	357
448	1.176276827063722	492
449	1.2056597784243515	367
450	1.207116983058162	373
451	1.2181276179399605	117
452	1.3487660335814304	184
453	1.666811085358062	130
454	1.7246104273031548	74
455	1.7403461860068834	449
456	1.822019020042804	216
457	1.8645043688215441	344
458	1.887761115394138	40
459	1.9797511793722968	478
460	1.99429930928771	296
461	2.0072394133789846	320
462	2.168106043573456	14
463	2.3626038249580716	483
464	2.4417758339596514	49
465	2.571526404165109	91
466	2.6802436945950188	157
467	2.737639281563407	481
468	2.869371205993704	337
469	2.9493103852849707	239
470	3.200226285982893	428
471	3.229122636569043	69
472	3.7216064125565396	240
473	3.7373094609928375	258
474	4.211825389207313	26
475	4.494936075601984	400
476	4.60164871333568	238
477	4.687678409520023	390
478	4.6951459388542816	427
479	4.791497283283273	63
480	4.80080615481566	56
481	5.173394537920732	406
482	5.198263810815764	79
483	5.3055170407702406	165
484	6.134974020979131	84
485	6.337532139082285	371
486	7.037406361159743	215
487	7.117415632279991	271
488	8.380147581065541	96
489	8.839466390474936	8
490	8.864183062806095	391
491	9.497875356760723	414
492	10.346201451895737	217
493	11.273151161485554	245
494	11.962656354788036	234
495	12.028938104160293	153
496	12.476100114697578	455
497	14.170363352748817	127
498	14.781604405463055	138
499	18.007863105190673	473
