	total_energy	enthalpy	vdw	elec	entropy	PDB_name	cluster_id
54	-61.552909279342046	-56.087059834120126	-244.60678001281892	-149.3821909409525	-5.465849445221921	264	15
55	-61.497049872685366	-56.8022468560921	-243.06406293863785	-146.71234366814852	-4.694803016593272	366	5
56	-61.40719452240167	-55.94134507717975	-242.6255091283146	-146.9216792821889	-5.465849445221921	497	15
57	-61.297917218508594	-56.21727074764526	-244.75250928680651	-145.06857345192216	-5.080646470863337	331	6
58	-61.14780160044337	-55.68195215522145	-242.20905393724945	-146.16469066288062	-5.465849445221921	216	15
59	-60.97904367130659	-55.898397200443256	-248.7689281474261	-144.49687114463887	-5.080646470863337	340	6
60	-60.933120970532194	-56.3793212370574	-245.79320687897768	-145.43472216788183	-4.553799733474799	39	3
61	-60.74906093323709	-55.28321148801517	-244.51481597527885	-141.8703400322113	-5.465849445221921	18	15
62	-60.63268841140046	-54.984129015916906	-246.66615023390634	-140.21253470924253	-5.64855939548355	375	11
63	-60.52078948512888	-55.83079803159546	-242.90429667903038	-142.5789132905395	-4.6899914535334215	500	1
64	-60.18443384107392	-53.48412171162876	-249.7117528775371	-135.6014136152533	-6.70031212944516	436	10
65	-60.11490981749819	-55.424918363964764	-244.26332177228267	-141.65685532732127	-4.6899914535334215	392	1
66	-60.09706290665654	-55.016416435793204	-244.74346506567065	-145.5294908504264	-5.080646470863337	222	6
67	-60.08498526623711	-54.61913582101519	-247.5910866693184	-151.74901534483243	-5.465849445221921	350	15
68	-60.082591308926936	-54.616741863705016	-242.83439777836617	-145.2279961726038	-5.465849445221921	164	15
69	-60.048481364885546	-54.87396964385297	-247.6805374615052	-140.53478723940216	-5.174511721032572	477	12
70	-59.926444925295755	-54.29228282584418	-239.74869664775917	-147.8046788396103	-5.634162099451571	365	7
71	-59.90710102822424	-55.04759866935201	-247.56860886765793	-140.98579034887936	-4.859502358872224	401	14
72	-59.899982731061264	-54.25142333557771	-238.47731776199163	-146.0766546232668	-5.64855939548355	284	11
73	-59.86164253591449	-55.002140177042264	-243.98021298450908	-140.49652366089967	-4.859502358872224	342	14
74	-59.67707818964743	-54.50256646861486	-244.07893330265938	-146.17678836723948	-5.174511721032572	388	12
75	-59.56593977419773	-54.0269259213223	-247.8137775459283	-137.40958176147493	-5.53901385287543	316	4
76	-59.24314343688096	-52.542831307435804	-242.77876643875956	-139.580685707961	-6.70031212944516	60	10
77	-59.078882576477056	-54.38889112294363	-246.7637742394989	-139.31052776932918	-4.6899914535334215	499	1
78	-59.035989964642546	-54.67485149036918	-246.08225236082447	-141.37120767760962	-4.361138474273366	441	2
79	-58.94435481315959	-53.863708342296256	-245.68538491514474	-137.5973202586271	-5.080646470863337	77	6
80	-58.93714347247414	-54.15059573924428	-244.4357070685945	-147.50653635650536	-4.786547733229857	420	9
81	-58.92989554126655	-54.07039318239433	-246.47981823755975	-141.6945667784026	-4.859502358872224	281	14
82	-58.84733015690472	-53.3814807116828	-249.1089422015334	-138.9723638070714	-5.465849445221921	213	15
83	-58.75843182339423	-54.01667277693559	-240.81207478052676	-143.12274249897087	-4.741759046458637	465	8
84	-58.75395565984463	-52.05364353039947	-245.3259776334005	-141.88474810601085	-6.70031212944516	147	10
85	-58.67377806182472	-53.2079286166028	-246.67281427912263	-139.78164233304966	-5.465849445221921	125	15
86	-58.62277604720926	-52.988613947757685	-243.6712275459213	-146.53941613594174	-5.634162099451571	53	7
87	-58.49904182578932	-53.75728277933068	-246.1681681101281	-139.80102821632687	-4.741759046458637	30	8
88	-58.32912020482571	-52.86327075960379	-243.83077112891812	-145.96398680228504	-5.465849445221921	464	15
89	-58.315256271790794	-53.761456538316	-249.8730301864312	-146.97603469823989	-4.553799733474799	50	3
90	-58.2223137757528	-53.362811416880575	-246.11407496312216	-140.77111860323788	-4.859502358872224	325	14
91	-58.18701358567984	-52.72116414045792	-243.11895303713976	-145.6058149856699	-5.465849445221921	162	15
92	-58.14552819361297	-52.971016472580395	-239.27024292059258	-147.79949008758427	-5.174511721032572	397	12
93	-58.135411874408305	-53.348864141178446	-247.40478365821866	-141.88143612450705	-4.786547733229857	275	9
94	-57.91067362819462	-53.12412589496476	-243.17714662815132	-140.4983345022393	-4.786547733229857	140	9
95	-57.87105376294952	-53.011551404077295	-244.93228060176628	-141.92048584725478	-4.859502358872224	221	14
96	-57.86553787898679	-53.12377883252815	-248.643004891654	-134.1104234487364	-4.741759046458637	55	8
97	-57.808478881711736	-52.26946502883631	-237.08131991134923	-153.6378064635591	-5.53901385287543	381	4
98	-57.70904379736392	-52.84954143849169	-250.78059039612165	-133.50153446040133	-4.859502358872224	269	14
99	-57.693863924320425	-52.952104877861785	-247.52969667083065	-135.66876467813347	-4.741759046458637	88	8
100	-57.6616329916437	-52.02747089219213	-237.03791537307075	-149.52291405907164	-5.634162099451571	21	7
101	-57.64684465161261	-52.18099520639069	-245.97377021516127	-145.16988702981794	-5.465849445221921	467	15
102	-57.4394729882923	-53.078334514018934	-249.92779134930694	-138.03313486528597	-4.361138474273366	253	2
103	-57.40879419157227	-52.718802738038846	-243.85564894395074	-137.30180379249634	-4.6899914535334215	404	1
104	-57.40397711874385	-52.709174102150584	-248.3013927448518	-141.48127393186394	-4.694803016593272	407	5
105	-57.20902611420431	-52.655226380729516	-245.7460472167977	-143.83346288058726	-4.553799733474799	83	3
106	-57.16722796825634	-51.70137852303442	-241.23415097735565	-147.1891618267534	-5.465849445221921	347	15
107	-57.15064759083308	-51.50208819534953	-246.2598733800018	-140.5286274228395	-5.64855939548355	144	11
108	-57.12026221211755	-52.05822907474932	-244.21221316313046	-143.36891733934814	-5.062033137368233	158	13
109	-57.078826889549006	-51.53981303667358	-243.57172622838192	-145.15083726422003	-5.53901385287543	54	4
110	-57.05264706191918	-52.26609932868932	-243.24963929375699	-143.91041591571795	-4.786547733229857	2	9
111	-56.89415037430905	-51.42830092908713	-245.74586680785478	-138.2587191048953	-5.465849445221921	307	15
112	-56.81184447646582	-51.17768237701425	-246.97248103116178	-136.77625970577333	-5.634162099451571	66	7
113	-56.58328684441268	-51.11743739919076	-235.70300839844177	-150.93142425498348	-5.465849445221921	48	15
114	-56.581094028814775	-50.9469319293632	-239.01931806130628	-144.86028755971486	-5.634162099451571	430	7
115	-56.488529615013846	-51.426496477645614	-244.52918414372925	-143.43879130338576	-5.062033137368233	398	13
116	-56.42185358791596	-51.72705057132269	-247.79599346831495	-137.9699564456431	-4.694803016593272	203	5
117	-56.381505548952916	-50.915656103730996	-247.20682370308654	-144.84669975778024	-5.465849445221921	190	15
118	-56.379454743685336	-50.913605298463416	-249.27624964546098	-136.49659522641576	-5.465849445221921	265	15
119	-56.3601535798335	-51.500651220961274	-247.0847717222406	-140.40868161701874	-4.859502358872224	434	14
120	-56.15578784524248	-49.45547571579732	-240.32585354978067	-147.74321310233532	-6.70031212944516	167	10
121	-56.131715990888196	-50.59270213801277	-242.8385092391942	-139.1931446207962	-5.53901385287543	174	4
122	-56.095636862769894	-51.03360372540166	-243.03481501400663	-142.73417794632886	-5.062033137368233	241	13
123	-56.094200725262084	-50.91968900422951	-246.14748717741156	-141.46739021689248	-5.174511721032572	110	12
124	-56.047372818218385	-51.18787045934616	-246.63083258778397	-143.6570191120053	-4.859502358872224	220	14
125	-56.00738630957821	-51.26562726311957	-244.25355680447277	-137.59411214970805	-4.741759046458637	290	8
126	-55.931880787874185	-49.231568658429026	-238.10407097497597	-140.250267821136	-6.70031212944516	33	10
127	-55.79670196661854	-51.242902233143745	-246.13258292402156	-135.10349741510504	-4.553799733474799	38	3
128	-55.65003330640681	-50.96004185287339	-247.0009688374614	-137.58045341958268	-4.6899914535334215	475	1
129	-55.442827579520404	-50.38079444215217	-239.3367976575583	-145.2816598320472	-5.062033137368233	431	13
130	-55.410984322508064	-50.55148196363584	-250.2393060921941	-135.83274040486782	-4.859502358872224	486	14
131	-55.406420744061606	-50.344387606693374	-237.60550608375803	-144.52842829476404	-5.062033137368233	40	13
132	-55.26176791520538	-50.08725619417281	-243.49212551915505	-143.15669224592844	-5.174511721032572	463	12
133	-55.139385200523414	-48.439073071078255	-239.51124418133173	-146.45203835450766	-6.70031212944516	63	10
134	-55.09613056806982	-49.921618847037244	-238.77066025111267	-145.42821497332721	-5.174511721032572	469	12
135	-55.08569083007086	-49.91117910903829	-240.8127359506691	-140.50340431339382	-5.174511721032572	393	12
136	-55.08144402703296	-49.61559458181104	-242.21574740841925	-141.79056746811614	-5.465849445221921	488	15
137	-54.91686756740353	-49.45101812218161	-244.75072945229883	-139.96743304896353	-5.465849445221921	228	15
138	-54.79584443108416	-50.10104141449089	-244.54899470754614	-138.11241303024312	-4.694803016593272	87	5
139	-54.59890007699175	-49.81235234376189	-244.76224299441054	-143.1419208672292	-4.786547733229857	457	9
140	-54.498489520663306	-48.84993012517975	-236.23947846841105	-148.31161435721992	-5.64855939548355	79	11
141	-54.27012714745537	-49.580135693921946	-247.71866384136274	-134.29503254279598	-4.6899914535334215	67	1
142	-54.24972240134161	-49.16907593047827	-244.1430627777234	-136.85422445404504	-5.080646470863337	493	6
143	-54.181665475444035	-48.54750337599246	-234.4936512967006	-150.74555464189737	-5.634162099451571	411	7
144	-54.083456177811726	-49.2239538189395	-246.18432382446804	-134.8635871242093	-4.859502358872224	139	14
145	-53.953949759098734	-48.488100313876814	-237.34439669217682	-144.82365312859753	-5.465849445221921	204	15
146	-53.877580384586544	-48.338566531711116	-245.33788557239185	-138.2141637664647	-5.53901385287543	195	4
147	-53.84465812567278	-48.37880868045086	-238.82841436970241	-144.96227131925275	-5.465849445221921	484	15
148	-53.667653510455054	-48.80815115158283	-242.1250300765989	-140.10787418898053	-4.859502358872224	59	14
149	-53.646414436369	-48.10740058349357	-243.5925560916867	-144.1084883208548	-5.53901385287543	338	4
150	-53.593535854722504	-48.41902413368993	-239.99488678995664	-143.85925488507635	-5.174511721032572	328	12
151	-53.492801675601186	-48.31828995456861	-245.5797646146237	-139.06166558814323	-5.174511721032572	255	12
152	-53.2460799291799	-47.78023048395798	-238.17472288264437	-142.997575076423	-5.465849445221921	181	15
153	-53.09725837912958	-47.63140893390766	-240.39821779702223	-149.45411972840782	-5.465849445221921	101	15
154	-52.78814653052412	-47.15398443107255	-241.18601518476308	-139.2052438554828	-5.634162099451571	471	7
155	-52.671015513993474	-47.205166068771554	-240.30063440631196	-145.8803016251628	-5.465849445221921	75	15
156	-52.61920239499197	-47.87744334853333	-237.9511708428338	-143.9910880936318	-4.741759046458637	498	8
157	-52.58030228332315	-47.11445283810123	-243.4081336309114	-139.30247693448857	-5.465849445221921	394	15
158	-52.569102428117006	-47.103252982895086	-243.4953750147473	-144.83189256341663	-5.465849445221921	249	15
159	-52.0257012141708	-46.55985176894888	-240.43313476098143	-137.58184775972563	-5.465849445221921	313	15
160	-51.78349330705263	-47.22969357357783	-241.47996537835357	-143.46788974692893	-4.553799733474799	271	3
161	-51.607958390659974	-46.14210894543805	-240.13511303846306	-139.02979918140636	-5.465849445221921	357	15
162	-51.46396945776943	-46.383322986906094	-238.44987429959534	-139.98567783581223	-5.080646470863337	224	6
163	-51.280140190961816	-45.814290745739896	-244.3972431609669	-140.4025348121565	-5.465849445221921	299	15
164	-51.24701246325992	-45.70799861038449	-244.51276086755686	-142.41738786904568	-5.53901385287543	279	4
165	-51.090259687860325	-46.348500641401685	-245.93936169427624	-134.63765993907188	-4.741759046458637	151	8
166	-50.96368679375954	-45.31512739827599	-235.36121331613802	-143.2856745202432	-5.64855939548355	246	11
167	-50.92575165680623	-45.45990221158431	-239.392913046945	-142.38683562856397	-5.465849445221921	45	15
168	-50.86071912239274	-45.798685985024505	-239.13343198260102	-142.94694484064354	-5.062033137368233	210	13
169	-50.82751289677079	-46.273713163295994	-240.8316775119568	-139.45717312794702	-4.553799733474799	169	3
170	-50.75591784937672	-45.675271378513386	-240.93754520504805	-142.02298062115005	-5.080646470863337	329	6
171	-50.68822313906979	-45.62619000170156	-240.4174613795189	-146.38405850084396	-5.062033137368233	282	13
172	-50.60127663268517	-45.13542718746325	-241.83364950197708	-134.1923493177362	-5.465849445221921	304	15
173	-50.58715232920076	-45.84539328274212	-244.43807942375184	-143.14822614182773	-4.741759046458637	276	8
174	-50.41909900319	-45.35706586582177	-236.94722543221738	-142.81202944550557	-5.062033137368233	236	13
175	-50.34695188558951	-44.88110244036759	-236.0181886542995	-144.94621309448783	-5.465849445221921	209	15
176	-50.29198065631232	-45.43247829744009	-237.87573619149717	-144.66323714211737	-4.859502358872224	230	14
177	-50.213336893786135	-44.747487448564215	-242.6733846580304	-145.24382258342257	-5.465849445221921	227	15
178	-49.83177583007392	-43.131463700628764	-232.47124186219904	-147.44189508745734	-6.70031212944516	277	10
179	-49.735823261299785	-44.87632090242756	-246.11165839405473	-128.58520984224126	-4.859502358872224	478	14
180	-49.60402882966364	-44.13817938444172	-239.45756066020095	-145.940914419557	-5.465849445221921	416	15
181	-49.57099183021369	-45.209853355940325	-239.83041969639066	-143.98693324491646	-4.361138474273366	76	2
182	-49.41445976689885	-42.71414763745369	-243.85383903595738	-137.1511607997961	-6.70031212944516	9	10
183	-49.40333449449112	-43.75477509900757	-240.0321399472198	-141.67807843866265	-5.64855939548355	247	11
184	-49.11358057471409	-43.46502117923054	-235.2637809471814	-149.6968605694511	-5.64855939548355	361	11
185	-49.010198698713616	-44.31539568212035	-244.11405835226404	-135.05366104630536	-4.694803016593272	34	5
186	-48.701321179234164	-42.001009049789005	-240.93379819434986	-144.97651195371895	-6.70031212944516	42	10
187	-48.643841540766466	-43.85729380753661	-244.00262809565746	-139.66596576500967	-4.786547733229857	170	9
188	-47.971075618840175	-42.90904248147194	-239.3848290246941	-140.59528073104897	-5.062033137368233	314	13
189	-47.92869505315204	-42.46284560793012	-239.60910245389107	-140.33467661085908	-5.465849445221921	4	15
190	-47.7568506619002	-42.69481752453197	-237.8763828359233	-144.73749319175738	-5.062033137368233	133	13
191	-47.69577551863012	-42.2299260734082	-240.71471243442898	-141.7847592590464	-5.465849445221921	12	15
192	-47.63180810800948	-41.99764600855791	-236.8613362673961	-145.9065905628582	-5.634162099451571	114	7
193	-47.600695382530326	-42.814147649300466	-245.91714843329027	-134.59009108023622	-4.786547733229857	155	9
194	-47.14313640744892	-41.677286962227	-247.21277336563858	-137.96002837627066	-5.465849445221921	26	15
195	-46.93382293852608	-41.871789801157846	-234.81424155495793	-148.896688860444	-5.062033137368233	341	13
196	-46.89893120270544	-41.43308175748352	-240.9013833598359	-134.5360094730254	-5.465849445221921	223	15
197	-46.75361366148856	-41.691580524120326	-234.554280455344	-150.5925399148726	-5.062033137368233	266	13
198	-46.641637291342235	-41.946834274748966	-239.3421408306073	-134.1237185105389	-4.694803016593272	97	5
199	-46.57839339678504	-41.11254395156312	-243.43468144806732	-138.5171448727676	-5.465849445221921	424	15
200	-46.564312494185714	-41.50227935681748	-239.05365658156992	-142.7786971244213	-5.062033137368233	99	13
201	-46.44459834714997	-41.38256520978174	-237.32089803002506	-142.59801120495268	-5.062033137368233	359	13
202	-46.12285656641967	-41.569056832944874	-236.22602763161768	-138.7584494543875	-4.553799733474799	175	3
203	-46.108974619506974	-41.747836145233606	-244.6423007469056	-131.71415248490803	-4.361138474273366	367	2
204	-45.635698251679045	-40.169848806457125	-228.8864763900111	-143.5884943950094	-5.465849445221921	295	15
205	-44.98629111232676	-39.33773171684321	-235.20162525863176	-146.54527400243364	-5.64855939548355	100	11
206	-44.51924879851724	-39.05339935329532	-242.5449150821966	-132.81182935235154	-5.465849445221921	479	15
207	-43.644153000639086	-38.94934998404582	-239.45022369642584	-143.55241910176838	-4.694803016593272	273	5
208	-43.29874082718981	-37.65018143170626	-235.70257349024115	-143.9448692006392	-5.64855939548355	153	11
209	-43.12198784468932	-37.47342844920577	-235.4976159396067	-136.02204175823044	-5.64855939548355	14	11
210	-42.853991076890686	-37.388141631668766	-236.99833073000846	-141.1812648882176	-5.465849445221921	49	15
211	-42.62788325234412	-37.1620338071222	-240.57699162593002	-134.5164453524473	-5.465849445221921	102	15
212	-42.00414822518445	-36.94211508781622	-231.0980935758419	-146.34539388947707	-5.062033137368233	413	13
213	-41.779726501805655	-37.22592676833086	-238.0575094822048	-140.14258992367027	-4.553799733474799	239	3
214	-41.45112539361905	-36.38909225625082	-231.8759786138612	-147.53345119665056	-5.062033137368233	148	13
215	-40.92340396907322	-35.4575545238513	-224.44465632323778	-149.0099921222813	-5.465849445221921	211	15
216	-40.760975693712034	-36.20717596023724	-238.1414165358109	-141.2541348885678	-4.553799733474799	450	3
217	-40.68485996999709	-35.51034824896452	-234.17408889325037	-145.27384641273386	-5.174511721032572	152	12
218	-40.39535537734237	-35.705363923808946	-243.43250514671738	-132.4297159415158	-4.6899914535334215	414	1
219	-39.3960249611452	-33.74746556566165	-233.8273169499464	-141.20700296083652	-5.64855939548355	215	11
220	-39.184646221440545	-33.718796776218625	-241.20488518550502	-131.3735947328027	-5.465849445221921	258	15
221	-37.650449787496534	-32.184600342274614	-233.64710223442898	-142.86400857449047	-5.465849445221921	315	15
222	-36.94684849922945	-31.31268639977788	-229.98341480772316	-144.8919685282637	-5.634162099451571	8	7
223	-35.72048022205136	-30.18146636917593	-234.924229903483	-143.59821785064415	-5.53901385287543	245	4
224	-35.11726073810852	-30.055227600740288	-232.8423229400612	-143.62399501035426	-5.062033137368233	126	13
225	-34.35516178616515	-27.65484965671999	-240.54594256427723	-130.76102563248674	-6.70031212944516	473	10
226	-33.902586485961976	-28.436737040740056	-230.9103481794426	-140.65045686261954	-5.465849445221921	390	15
227	-30.726863341860728	-24.02655121241557	-222.14379959716877	-142.01679634971492	-6.70031212944516	32	10
