	total_energy	enthalpy	vdw	elec	entropy	PDB_name	cluster_id
52	-10.849994779205932	-2.551044643289927	-289.17979123054306	-158.16353286980615	-8.298950135916005	19	14
53	-10.83398668515295	-3.8329196449672702	-290.816776339808	-154.7349130094793	-7.0010670401856805	261	5
54	-10.810162542995815	-1.7830919957148055	-294.59019562497934	-151.32432234867028	-9.02707054728101	174	15
55	-10.78640041865865	-2.69537790345829	-295.6485670971717	-153.86364775699042	-8.09102251520036	212	2
56	-10.753261900446084	-1.8404043839965816	-290.9785485538756	-159.55241758717844	-8.912857516449503	305	12
57	-10.716361119289918	-1.803503602840415	-295.63761181759367	-153.04357300303414	-8.912857516449503	36	12
58	-10.70304548513884	-1.6759749378578306	-281.47703785953934	-164.9979268323785	-9.02707054728101	210	15
59	-10.55683409906266	-1.7668782390736908	-289.6754663479042	-156.0689829676407	-8.78995585998897	335	13
60	-10.521333250141112	-3.008841437581979	-281.15525308097915	-158.3259875657977	-7.512491812559133	138	9
61	-10.50998575052356	-1.7200298905345903	-293.8441699279982	-160.3069197446712	-8.78995585998897	486	13
62	-10.45686302994916	-1.484434479143971	-282.0778601111298	-157.4642953171837	-8.972428550805189	187	11
63	-10.373909085865606	-2.861417273306473	-284.2227631418942	-155.48308643116297	-7.512491812559133	356	9
64	-10.272189641154657	-1.2451190938736474	-295.9251007524196	-151.21703753970945	-9.02707054728101	281	15
65	-10.18177639280563	-1.8828262568896257	-294.2681092349834	-152.06703578662447	-8.298950135916005	4	14
66	-10.131557588118671	-1.104487040837661	-296.31945171576325	-154.2345496744974	-9.02707054728101	473	15
67	-10.125321647137394	-1.257328888189626	-289.38966828509956	-150.6810310806831	-8.867992758947768	410	8
68	-10.087383067961161	-1.5088628878043515	-289.4201805000248	-149.93405933159133	-8.57852018015681	409	10
69	-9.96371701689946	-0.9912884660942716	-298.20169368512586	-148.65083826892374	-8.972428550805189	139	11
70	-9.921650031482187	-1.622699895566182	-293.50222037070824	-154.68511207500305	-8.298950135916005	264	14
71	-9.613359068081259	-0.5862885208002488	-294.94460103192	-146.54517838714813	-9.02707054728101	80	15
72	-9.514276956183858	-0.7243210961948883	-285.142494688429	-158.18185328544735	-8.78995585998897	222	13
73	-9.440412700732763	-0.8618925205759531	-298.5087770530334	-147.6374253960429	-8.57852018015681	263	10
74	-9.357737605999334	-1.0728404632946749	-284.7600882479428	-153.99558783563975	-8.28489714270466	451	7
75	-9.347582412584039	-1.8350906000249063	-280.0116817993033	-160.63021658731245	-7.512491812559133	179	9
76	-9.34704676285051	-0.434189246401008	-291.25567368710625	-149.51576011607983	-8.912857516449503	24	12
77	-9.26109965068364	-0.23402910340263006	-282.5389532344825	-152.71638136830526	-9.02707054728101	324	15
78	-9.188729886064698	-0.6102097059078879	-296.2377211409872	-149.73880749301205	-8.57852018015681	280	10
79	-8.883752651702311	-0.3052324715455015	-294.1857829551801	-150.2367402834796	-8.57852018015681	97	10
80	-8.806998291059976	0.1058592253895263	-283.53944754299437	-162.1947372141484	-8.912857516449503	203	12
81	-8.782076368732124	-0.007727083670975077	-290.99188839591073	-150.15048820153768	-8.774349285061149	126	6
82	-8.737910573081965	-0.4389604371659601	-283.51729755744265	-159.39586360843526	-8.298950135916005	288	14
83	-8.72263567061841	0.19022184583109336	-291.70182527528283	-149.82230395503666	-8.912857516449503	474	12
84	-8.65653734537106	-0.35758720945505473	-280.812239899755	-157.95766396135517	-8.298950135916005	253	14
85	-8.468716767801851	0.4441407486476514	-280.24880331621324	-157.1701644636246	-8.912857516449503	42	12
86	-8.431994691947043	0.4808628245024593	-286.6754290318204	-152.59985314047947	-8.912857516449503	236	12
87	-8.379476549486178	0.6475939977948322	-287.7005456368701	-153.25441504399816	-9.02707054728101	148	15
88	-8.288539051134936	0.7385314961460736	-298.487254651607	-149.5503604543133	-9.02707054728101	390	15
89	-8.167401480462553	0.4111186996942564	-286.59370748522025	-150.55140092633587	-8.57852018015681	377	10
90	-8.109380091165075	0.8034774252844272	-283.45159875642446	-160.00584192004837	-8.912857516449503	137	12
91	-8.024580935513622	1.0024896117673876	-281.78723883747926	-156.30984173492234	-9.02707054728101	373	15
92	-7.994489405423646	0.3044607304923588	-292.0238893206903	-150.55083886988538	-8.298950135916005	100	14
93	-7.930757106089427	0.3681930298265783	-294.0002991539671	-153.16134225589852	-8.298950135916005	398	14
94	-7.867098959706776	-0.3546071471476431	-289.04027177056827	-154.72855093470682	-7.512491812559133	380	9
95	-7.838820735183214	0.9511351248057558	-293.3105903285177	-149.07465516892734	-8.78995585998897	53	13
96	-7.835288749897045	-0.3227969373379125	-281.5035780728474	-157.54293360033267	-7.512491812559133	420	9
97	-7.797891876909864	0.992063983079106	-282.5690196046986	-157.82376767890452	-8.78995585998897	8	13
98	-7.748543552977494	-0.23605174041836108	-298.3314137155043	-150.85269811816153	-7.512491812559133	15	9
99	-7.7344126586711575	1.178444857778345	-291.20042735323636	-150.3814868681456	-8.912857516449503	499	12
100	-7.720599393372797	1.1473933655749704	-302.806709752554	-152.32893015621536	-8.867992758947768	375	8
