	total_energy	enthalpy	vdw	elec	entropy	PDB_name	cluster_id
110	-21.972383180801543	-14.456601501595099	-261.1330481535853	-141.43400272063684	-7.515781679206444	457	10
111	-21.861851654569744	-15.220041733283335	-257.56608999373276	-149.9821136650943	-6.641809921286408	315	9
112	-21.725819714362686	-14.101032880761656	-248.2737090805406	-152.07911985856123	-7.62478683360103	210	14
113	-21.652929735781225	-15.610704822799942	-256.7402060522324	-147.002930395877	-6.042224912981282	59	15
114	-21.603194366712806	-13.978407533111776	-255.24566129248728	-146.28955657653938	-7.62478683360103	309	14
115	-21.457075017320427	-13.832288183719397	-258.1130653675339	-144.22289597486653	-7.62478683360103	266	14
116	-21.082915827310554	-15.450341891096006	-263.4508496248979	-141.51461879404332	-5.632573936214549	299	12
117	-21.03569308380066	-14.572451493700104	-255.30414162747903	-151.77644729874157	-6.463241590100556	188	11
118	-20.865018323410656	-13.996799417343286	-255.46277045805036	-145.83525952586498	-6.868218906067369	397	4
119	-20.807703198774398	-15.314582940850185	-257.74443509025747	-145.290966330524	-5.493120257924213	228	5
120	-20.80665461421934	-13.18186778061831	-252.98002715915067	-158.12241756117191	-7.62478683360103	131	14
121	-20.798998105673505	-14.756773192692222	-260.2091169601473	-146.37597266599025	-6.042224912981282	486	15
122	-20.775944524484014	-14.733719611502732	-259.9450444397647	-151.0182730534602	-6.042224912981282	418	15
123	-20.664054300636074	-13.451793984422398	-254.70810371187127	-145.8994695584432	-7.212260316213675	322	6
124	-20.412632952190425	-14.561567915517905	-258.0680486510809	-143.51766316969537	-5.85106503667252	213	13
125	-20.29497658204557	-13.426757675978202	-249.0831538807383	-148.81893085497262	-6.868218906067369	116	4
126	-20.155295732197175	-14.304230695524655	-259.9711237530515	-144.13679942878267	-5.85106503667252	234	13
127	-20.09634929289999	-14.054124379918708	-250.83965823983706	-150.6121613300748	-6.042224912981282	32	15
128	-20.07374371546667	-14.031518802485387	-257.68864388083887	-143.4705505453485	-6.042224912981282	114	15
129	-19.66836549711928	-12.620416838300233	-262.07607164877976	-147.0327553632636	-7.0479486588190445	245	7
130	-19.639287958046562	-13.788222921374043	-257.25784449051383	-142.59383380030695	-5.85106503667252	34	13
131	-19.61155897004503	-13.569334057063749	-250.37802247601897	-155.6333803853654	-6.042224912981282	463	15
132	-19.482284675347145	-13.915541978370127	-258.2498075907267	-140.0537635761774	-5.566742696977018	224	3
133	-19.353417151148605	-12.89017556104805	-257.80657187575537	-144.34151309323178	-6.463241590100556	285	11
134	-19.335916040369177	-13.293691127387895	-262.79083681448475	-136.39174888367236	-6.042224912981282	326	15
135	-19.13779308045865	-12.26957417439128	-256.5456583677496	-147.67493966763655	-6.868218906067369	26	4
136	-19.1289157532344	-12.48710583194799	-257.8468906534485	-146.45892884825219	-6.641809921286408	412	9
137	-19.032938336615988	-13.40036440040144	-258.88509320391057	-144.15480336419088	-5.632573936214549	66	12
138	-18.983829558793463	-11.771569242579787	-258.83796767041105	-142.98544946235899	-7.212260316213675	498	6
139	-18.898060582951167	-12.204475597114904	-255.5172134722086	-144.7529765416957	-6.693584985836264	347	1
