	enthalpy	PDB_name
346	-3.132724178870834	225
347	-3.075981534376165	14
348	-3.0558883830895702	253
349	-3.0557902757667392	37
350	-3.046016692160844	202
351	-2.9326374942550473	21
352	-2.923471166161729	430
353	-2.8624173810416806	205
354	-2.820625690905562	31
355	-2.719669779160455	375
356	-2.6354076773610764	380
357	-2.629099161415674	462
358	-2.586826345890703	347
359	-2.4609116950612453	429
360	-2.4072770439646405	207
361	-2.370612023823419	401
362	-2.3534646664313392	436
363	-2.3070535300170363	234
364	-2.2952928032338598	484
365	-2.265436865943574	25
366	-2.2299132295649677	368
367	-2.118812176834936	270
368	-2.095115031116734	361
369	-2.0766881844279297	188
370	-2.0614304085840196	299
371	-2.051859322119064	456
372	-2.0157290735801965	64
373	-1.7665458742741222	137
374	-1.7590680948916173	72
375	-1.7530047193184153	11
376	-1.6811681365168667	491
377	-1.6301069680869453	223
378	-1.560214113461992	444
379	-1.3087225922727654	124
380	-1.213025329887607	336
381	-1.192242479836633	63
382	-1.017447146114094	57
383	-1.0138703229803525	257
384	-1.000096855650412	91
385	-0.9948725735150106	362
386	-0.9624361533398158	408
387	-0.900466908965079	342
388	-0.8560319388629516	461
389	-0.8045730913839932	41
390	-0.7738208028598557	86
391	-0.7722476218114167	279
392	-0.7719877645115183	324
393	-0.7438296910422579	492
394	-0.7236139464068749	273
395	-0.5389321657998813	112
396	-0.49519310020604124	367
397	-0.3742592113585115	449
398	-0.3564219675093625	473
399	-0.2579946618568201	117
400	-0.21039344062929288	255
401	-0.17317780506604663	274
402	-0.1726019887889123	50
403	0.009423190977194906	488
404	0.1809311930174875	237
405	0.3114042050976398	305
406	0.31337286996705593	35
407	0.3165016307309685	339
408	0.3400499675147728	438
409	0.41407205928935653	73
410	0.4833366598287192	399
411	0.6552073459635608	321
412	0.6618444009091533	167
413	0.8736962568487172	190
414	1.045944692942406	43
415	1.0939829530474583	27
416	1.1140179886588477	455
417	1.114783611990866	246
418	1.1242379518352195	65
419	1.1730289290030704	323
420	1.1930517066312838	164
421	1.249355085308192	161
422	1.2519711064736967	244
423	1.3499042646380666	354
424	1.4576271108012087	500
425	1.5231928057745776	196
426	1.5861810916747032	214
427	1.6896749304913552	284
428	1.749528585776348	300
429	1.8849395375400775	448
430	1.8929718428720754	394
431	1.923849903881127	376
432	2.052803163078867	278
433	2.099298604139019	76
434	2.2637923991379907	169
435	2.45233692565294	180
436	2.6476367824230564	425
437	2.6549813786083796	306
438	2.743849170021168	97
439	2.793947620280054	442
440	2.8438886136524886	293
441	2.8824914541298483	475
442	2.9296869804926047	364
443	3.0984527363960765	379
444	3.222818332908041	493
445	3.2777713348325292	199
446	3.2871624882934825	311
447	3.546260400680513	404
448	3.5791548506832775	267
449	3.7776925432908897	424
450	3.7920084873362363	177
451	3.8648358802607703	184
452	4.135273241701604	22
453	4.1610154018465515	145
454	4.2441540838542515	125
455	4.443711860900478	307
456	4.8840659296730955	211
457	5.455707472370499	105
458	5.588970926126361	52
459	6.343544359869895	127
460	6.439762170539147	483
461	6.643001210184067	419
462	6.797517834828316	388
463	6.963601166025356	370
464	7.418864588289075	46
465	7.516576230095268	160
466	7.687251448624718	296
467	7.86860935301781	349
468	8.09642275317351	143
469	8.583686942835612	441
470	8.807583927777776	261
471	9.02844921166945	132
472	9.060531613906964	439
473	9.384909480484126	185
474	9.535209058208576	385
475	9.811501371558867	265
476	9.823563758167264	384
477	9.886529132704585	173
478	10.009651692435568	9
479	10.88952293756524	119
480	10.893696965742375	129
481	11.13337328880398	280
482	11.14168987656552	469
483	11.32884811300886	146
484	11.962793625023977	264
485	12.092045420439852	156
486	12.180599619842628	286
487	12.275317212779921	99
488	12.405940220849462	6
489	12.605997151373806	499
490	13.39796831950069	329
491	13.923975064265264	355
492	15.77943173594166	240
493	15.996457011800398	204
494	16.19230022557538	269
495	16.692454180727985	54
496	26.99099442834337	433
497	27.48051565130592	496
498	30.892825312379152	468
499	58.73416612820552	402
