	total_energy	grid_total	grid_vdw	grid_elec	grid_hbond	conformer_id	placement_id	PDB_name
0	33.41453526151856	-30.822010677968613	-25.371073888382952	-5.450936789585661	0.0	5	44	5_44.pdb
1	34.04163399151564	-28.332413370368435	-26.67331624995158	-1.659097120416857	0.0	4	21	4_21.pdb
2	34.14821248415107	-28.797003680134868	-29.82408823443357	1.0270845542987024	0.0	4	54	4_54.pdb
3	34.3914227706507	-28.876458198408393	-28.31822050685154	-0.5582376915568559	0.0	7	24	7_24.pdb
4	34.49428034288026	-28.96881492683671	-26.48620013026898	-2.4826147965677317	0.0	3	86	3_86.pdb
5	34.67744665055556	-30.561942993291673	-27.80145366091207	-2.760489332379601	0.0	6	89	6_89.pdb
6	35.04728439672128	-27.64784448280867	-25.606594542882604	-2.041249939926064	0.0	2	51	2_51.pdb
7	35.07279201496173	-29.148719688874397	-26.08374589437619	-3.064973794498208	0.0	4	40	4_40.pdb
8	35.31897506282849	-28.77918468565227	-29.3924520801975	0.6132673945452278	0.0	2	68	2_68.pdb
9	35.38412266410441	-27.50142946403644	-25.56708321111149	-1.93434625292495	0.0	1	7	1_7.pdb
10	35.575377845443015	-27.314319230060214	-25.796966828357736	-1.51735240170248	0.0	2	32	2_32.pdb
11	35.60215397903003	-26.738708381656615	-25.235561940670113	-1.503146440986503	0.0	3	68	3_68.pdb
12	35.650225707675176	-28.789516695366142	-29.377039435022013	0.5875227396558698	0.0	6	55	6_55.pdb
13	35.657604973833934	-27.676132310850566	-25.147981223674815	-2.5281510871757513	0.0	6	100	6_100.pdb
14	35.683615948877815	-28.498129008663174	-25.880947125624775	-2.6171818830383984	0.0	8	6	8_6.pdb
15	35.779319020600646	-29.196965646808227	-27.123912051982998	-2.0730535948252298	0.0	5	21	5_21.pdb
16	35.78610551302182	-28.32138864349055	-26.398402549429576	-1.9229860940609744	0.0	10	97	10_97.pdb
17	35.812316784748624	-28.466017880490135	-25.272800368429017	-3.193217512061117	0.0	10	92	10_92.pdb
18	35.939359974147514	-29.44745092499954	-27.406680201586028	-2.040770723413512	0.0	6	92	6_92.pdb
19	35.979536031316165	-28.67667763747004	-26.482197990249357	-2.1944796472206822	0.0	2	14	2_14.pdb
20	36.022369211766524	-26.32362297087469	-24.778457465180356	-1.5451655056943343	0.0	4	79	4_79.pdb
21	36.02460313613784	-28.00908849073447	-26.694030123178532	-1.3150583675559364	0.0	5	28	5_28.pdb
22	36.05248528118883	-28.902835541502817	-27.177182153289564	-1.7256533882132534	0.0	1	36	1_36.pdb
23	36.069634310690894	-29.09793164085303	-25.54897691918291	-3.548954721670122	0.0	5	78	5_78.pdb
24	36.07808966674833	-29.13969916631227	-27.18344407028015	-1.956255096032119	0.0	8	32	8_32.pdb
25	36.0856140790693	-28.92549481940226	-26.053230968498223	-2.8722638509040372	0.0	4	29	4_29.pdb
26	36.10552124231809	-29.301794232316748	-27.250378689842034	-2.051415542474714	0.0	2	81	2_81.pdb
27	36.16221860060802	-28.46022083069294	-26.13833507667077	-2.3218857540221696	0.0	7	61	7_61.pdb
28	36.187547280696194	-29.205252155776847	-27.28767077724668	-1.9175813785301656	0.0	7	4	7_4.pdb
29	36.221769221554986	-27.610320811391166	-26.09790696424825	-1.5124138471429152	0.0	5	59	5_59.pdb
30	36.22619614203013	-26.745765973867865	-26.459619235212788	-0.28614673865507645	0.0	8	75	8_75.pdb
31	36.24465021928065	-30.3406187327651	-27.18629177567268	-3.154326957092423	0.0	7	49	7_49.pdb
32	36.290030798999865	-27.932971727817474	-26.352846155850923	-1.58012557196655	0.0	2	84	2_84.pdb
33	36.34285606931258	-27.92478464555346	-26.903075931968036	-1.0217087135854208	0.0	10	72	10_72.pdb
34	36.35975197745972	-27.858837110655216	-26.719356520499502	-1.1394805901557135	0.0	9	43	9_43.pdb
35	36.40382540581304	-26.846752217330998	-24.89150805919061	-1.9552441581403868	0.0	1	86	1_86.pdb
36	36.4112229752781	-26.763644494264884	-24.49764746475757	-2.2659970295073135	0.0	10	28	10_28.pdb
37	36.41596832125128	-27.76806210149818	-24.720240606508916	-3.0478214949892655	0.0	7	95	7_95.pdb
38	36.4808660632201	-28.450273821921364	-26.413142285686707	-2.0371315362346576	0.0	10	50	10_50.pdb
39	36.518814769811904	-27.889558615032918	-26.10897754985759	-1.780581065175331	0.0	3	60	3_60.pdb
40	36.62253274107306	-28.22150167421306	-26.02981310644692	-2.1916885677661377	0.0	4	30	4_30.pdb
41	36.63826941166271	-27.25724881050063	-25.40502454948246	-1.852224261018172	0.0	4	60	4_60.pdb
42	36.690437100220926	-31.222335540804174	-28.44960991711173	-2.7727256236924465	0.0	10	12	10_12.pdb
43	36.78460766834851	-29.30254438042416	-27.418723377665508	-1.8838210027586517	0.0	2	37	2_37.pdb
44	36.83782570616476	-28.513879934302746	-24.9958797242185	-3.5180002100842453	0.0	10	98	10_98.pdb
45	36.97084032904955	-27.24910746837237	-25.96194011612523	-1.2871673522471383	0.0	2	58	2_58.pdb
46	37.06334666944272	-27.259283241631916	-24.007570884626098	-3.251712357005818	0.0	4	52	4_52.pdb
47	37.0742256061544	-26.7885070962434	-24.436709762639275	-2.351797333604125	0.0	4	4	4_4.pdb
48	37.10416205098199	-27.432028712444605	-25.80801653104832	-1.624012181396286	0.0	4	61	4_61.pdb
49	37.143636611017826	-25.991381809567674	-23.74303798457396	-2.2483438249937144	0.0	1	2	1_2.pdb
50	37.18219943180411	-28.509947744154392	-26.524253387032275	-1.9856943571221166	0.0	10	56	10_56.pdb
51	37.25181560454137	-26.540462864344498	-25.67787212770911	-0.8625907366353873	0.0	3	37	3_37.pdb
52	37.28737010560196	-27.61689832152468	-24.199152509428103	-3.4177458120965767	0.0	10	9	10_9.pdb
53	37.342071885008295	-27.827669936905323	-25.78615505874337	-2.0415148781619568	0.0	3	4	3_4.pdb
54	37.40165990262719	-28.385531410278258	-25.00533234331375	-3.3801990669645083	0.0	1	99	1_99.pdb
55	37.4161637041707	-27.169130044474837	-24.347571124459307	-2.82155892001553	0.0	10	76	10_76.pdb
56	37.46719890065948	-29.20377072943384	-26.655262702241465	-2.5485080271923737	0.0	1	93	1_93.pdb
57	37.5599544824718	-28.74500902263073	-26.410812408403626	-2.3341966142271042	0.0	1	56	1_56.pdb
58	37.59088007791627	-28.965689336463658	-26.0475612745076	-2.9181280619560575	0.0	3	94	3_94.pdb
59	37.621271388604576	-26.885943530026243	-25.006505017599146	-1.879438512427098	0.0	4	5	4_5.pdb
60	37.62557563540171	-27.521403546491563	-23.298299198475572	-4.2231043480159896	0.0	1	8	1_8.pdb
61	37.63300828849632	-29.48785043329625	-26.100414510039965	-3.387435923256285	0.0	7	68	7_68.pdb
62	37.63883510059774	-28.780545580498742	-25.014902935322738	-3.7656426451760057	0.0	1	58	1_58.pdb
63	37.667434350343186	-27.250058822295813	-25.729549023487174	-1.5205097988086398	0.0	4	43	4_43.pdb
64	37.66933186156427	-27.059553040949563	-24.721264759371937	-2.3382882815776265	0.0	7	27	7_27.pdb
65	37.726819686753835	-28.413459133621526	-24.933846581607543	-3.479612552013984	0.0	5	81	5_81.pdb
66	37.78891912519672	-27.487950512203287	-25.632738750429137	-1.8552117617741497	0.0	4	13	4_13.pdb
67	37.87468732750354	-25.785556547989987	-25.241447607726233	-0.5441089402637547	0.0	7	44	7_44.pdb
68	38.09048244569776	-29.843998557838326	-27.58481399303201	-2.2591845648063154	0.0	10	29	10_29.pdb
69	38.09191865895403	-26.31757321907338	-23.836429586552732	-2.481143632520647	0.0	5	23	5_23.pdb
70	38.10637652930471	-30.164434642529596	-27.81825900668603	-2.3461756358435655	0.0	9	39	9_39.pdb
71	38.22283600005649	-27.854812103109882	-24.556591094827358	-3.2982210082825256	0.0	10	44	10_44.pdb
