	total_energy	enthalpy	vdw	elec	entropy	PDB_name	cluster_id
0	-18.689792012110395	-9.4287365535386	-261.1289359525132	-141.24391309588128	-9.261055458571795	47	8
1	-17.52517309013478	-9.017196604271925	-257.1007148923646	-136.12374209838882	-8.507976485862853	452	6
2	-17.349668566808447	-8.088613108236652	-260.29140840786704	-139.99965457310995	-9.261055458571795	402	8
3	-17.195887435380307	-7.934831976808512	-256.4182819876495	-137.10762519542985	-9.261055458571795	300	8
4	-17.105731513846745	-7.41678244349481	-255.37233022744357	-135.80775885565836	-9.688949070351935	85	12
5	-16.739510545270598	-7.478455086698803	-255.95609679854908	-138.01369137600668	-9.261055458571795	42	8
6	-16.290637928132675	-7.02958246956088	-259.78250967604254	-133.56848244164573	-9.261055458571795	277	8
7	-16.238230682455708	-6.977175223883913	-257.0100123358763	-140.78895982076202	-9.261055458571795	38	8
8	-16.20450670700451	-6.515557636652574	-254.59532709783824	-135.480626012999	-9.688949070351935	242	12
9	-16.18083098516199	-7.672854499299136	-257.468711302601	-136.51591035925466	-8.507976485862853	315	6
10	-16.064321480688246	-6.375372410336311	-261.25074173308064	-134.67056067631017	-9.688949070351935	173	12
11	-15.794619506916307	-6.5335640483445125	-260.8535273692769	-134.80798418013032	-9.261055458571795	163	8
12	-15.384196122565916	-6.876219636703063	-256.37327493103965	-137.01492110751718	-8.507976485862853	29	6
13	-15.296326991180942	-5.605722966964734	-256.2016181499037	-136.7050033496831	-9.690604024216208	92	13
14	-15.273311563416518	-5.58270753920031	-257.89052390436984	-136.68831364339354	-9.690604024216208	45	13
15	-15.258805226309603	-5.997749767737808	-256.7619591274082	-141.00115265766908	-9.261055458571795	316	8
16	-15.204297639045672	-5.513693614829464	-257.7950568403119	-135.78704156061275	-9.690604024216208	451	13
17	-15.111497456995755	-6.603520971132902	-261.2176921838271	-132.57686284676194	-8.507976485862853	197	6
18	-15.060052535907738	-6.552076050044885	-255.53160552643388	-136.15724631543765	-8.507976485862853	16	6
19	-14.810365315136137	-5.549309856564342	-249.20006014420022	-139.78127865266788	-9.261055458571795	374	8
20	-14.687975222327763	-4.997371198111555	-256.1193775252738	-135.11601783879158	-9.690604024216208	111	13
21	-14.612624416203388	-4.9236753458514535	-254.8476074758797	-137.35263952427567	-9.688949070351935	180	12
22	-14.200530855735487	-6.151884976586512	-257.175362940809	-135.34090202475036	-8.048645879148975	88	2
23	-14.068103406181294	-4.379154335829359	-257.78612758822686	-136.42503318693252	-9.688949070351935	55	12
24	-13.74194575028714	-4.052996679935205	-253.26559330415122	-133.77788762436865	-9.688949070351935	241	12
25	-13.71978198061031	-4.342633518080486	-257.4554529839319	-130.61998171153832	-9.377148462529824	238	11
26	-13.715300331392923	-4.454244872821128	-257.9930912342705	-136.55063958005377	-9.261055458571795	425	8
27	-13.650222683167238	-3.9596186589510296	-257.47138568483757	-133.31528876961858	-9.690604024216208	475	13
28	-13.614299584246917	-5.106323098384063	-256.34066954140513	-131.49149531346495	-8.507976485862853	320	6
29	-13.403255528137002	-3.7143064577850673	-253.26863041994199	-141.36606697252935	-9.688949070351935	422	12
30	-13.388840850436525	-4.880864364573672	-259.2053477267337	-133.67869103997668	-8.507976485862853	358	6
31	-13.202626874003347	-3.8254784114735223	-252.9143774865261	-138.06460348102365	-9.377148462529824	454	11
32	-12.95914877523706	-3.268544751020851	-252.62685878392	-137.65414401857402	-9.690604024216208	39	13
33	-12.932320422576984	-4.600440164444809	-253.063967468884	-145.46742512338113	-8.331880258132175	423	10
34	-12.931484617138988	-3.242535546787053	-257.3402629989441	-131.38787049186922	-9.688949070351935	366	12
35	-12.719525714638806	-2.9803993008214213	-256.5587587514976	-137.40388952875878	-9.739126413817385	401	9
36	-12.682001250210178	-2.942874836392793	-254.1902733524527	-135.66753736367093	-9.739126413817385	296	9
37	-12.658543032022925	-2.9679390078067165	-252.66184335008907	-136.9556359943049	-9.690604024216208	160	13
38	-12.580535264141746	-5.458355828465496	-254.45942053807778	-140.4410893784609	-7.12217943567625	210	5
39	-12.559109815239175	-2.87016074488724	-259.57264394942723	-130.07149427077707	-9.688949070351935	414	12
40	-12.54916253917152	-5.426983103495271	-255.80414712153643	-138.54746059392198	-7.12217943567625	234	5
41	-12.484785156027225	-2.7958360856752904	-250.93987556614118	-136.03896932254986	-9.688949070351935	496	12
42	-12.47071291058289	-3.0935644480530655	-252.67000319279305	-128.47193647871356	-9.377148462529824	301	11
43	-12.466834768400487	-3.9588582825376335	-260.30476963865175	-127.56156042068704	-8.507976485862853	75	6
44	-12.39108517089812	-2.702136100546184	-257.40041398430503	-132.32883995210045	-9.688949070351935	25	12
45	-12.36991959430551	-2.679315570089301	-255.92232931820132	-133.75427624618763	-9.690604024216208	282	13
46	-12.363578488660186	-4.031698230528011	-255.58635459260572	-135.90590875854758	-8.331880258132175	390	10
47	-12.20607844262634	-2.5154744184101325	-257.0814166937761	-131.81612371046495	-9.690604024216208	271	13
48	-12.17433295952171	-2.485383889169775	-255.40620776468154	-133.57563570397093	-9.688949070351935	136	12
49	-11.98985888028895	-2.300909809937014	-254.09385164282702	-137.0961690459657	-9.688949070351935	220	12
50	-11.857279422580227	-2.4801309600504027	-252.7305162992528	-134.13487304241332	-9.377148462529824	59	11
51	-11.828556454640747	-2.451407992110923	-249.18343250964077	-136.8341233583734	-9.377148462529824	448	11
52	-11.786355679228349	-2.9730003905607667	-252.224685343548	-132.74263409970715	-8.813355288667582	138	7
53	-11.767870746897213	-2.078921676545278	-253.9576477840013	-139.95121428928582	-9.688949070351935	377	12
54	-11.627052546507011	-1.936448522290803	-249.77250753874387	-138.8870920100899	-9.690604024216208	442	13
55	-11.619862069990605	-1.9292580457743966	-251.707143567031	-136.23101256949974	-9.690604024216208	240	13
56	-11.618833717525185	-1.9298846471732496	-259.9555244742427	-131.33722145138515	-9.688949070351935	446	12
57	-11.571622057232357	-2.194473594702533	-251.92265195053082	-137.35494391236392	-9.377148462529824	483	11
58	-11.422029099938907	-1.7330800295869722	-260.2956298513363	-127.78145861874465	-9.688949070351935	365	12
59	-11.404873274163052	-2.0277248116332274	-252.4323711258726	-135.8463299385396	-9.377148462529824	6	11
60	-11.328996323147964	-1.6383922989317554	-253.02737641185004	-132.19909698678933	-9.690604024216208	244	13
61	-11.296918331101137	-2.788941845238284	-257.39339144141206	-128.50660135380596	-8.507976485862853	465	6
62	-11.265623650498455	-1.8884751879686306	-253.64853655207986	-139.0651144894097	-9.377148462529824	76	11
63	-11.229527211046788	-1.9684717524749935	-258.35010475335156	-126.89863726607832	-9.261055458571795	468	8
64	-11.202610855658632	-1.9415553970868373	-256.1048485239425	-134.30015750591272	-9.261055458571795	480	8
65	-11.098210642592596	-3.976031206916346	-254.61320326496076	-136.36865485812183	-7.12217943567625	340	5
66	-11.048968119187629	-1.7879126606158344	-257.5203250018978	-132.15079294387178	-9.261055458571795	246	8
67	-10.988383306303975	-1.2977792820877667	-254.70347468054106	-138.25932709817698	-9.690604024216208	261	13
68	-10.908741181323393	-1.1696147675060082	-255.08090319411005	-137.24175251426706	-9.739126413817385	44	9
69	-10.862029839156678	-2.530149581024503	-258.4204796272982	-134.66949388000012	-8.331880258132175	249	10
70	-10.826253639501234	-1.1356496152850255	-258.04026444462505	-135.13689586418639	-9.690604024216208	229	13
71	-10.81191555903275	-1.1213115348165417	-259.33165198545294	-134.51813087802114	-9.690604024216208	23	13
72	-10.805427246788815	-1.114823222572607	-259.7557572992971	-133.43498461420464	-9.690604024216208	172	13
73	-10.711155734962535	-0.9720293211451505	-253.9243688696339	-136.54769814711645	-9.739126413817385	272	9
74	-10.710469121266778	-3.588289685590528	-256.8334864635812	-136.04438167289308	-7.12217943567625	347	5
75	-10.573648907892181	-0.8846998375402464	-255.98603470993834	-135.31425337803918	-9.688949070351935	478	12
76	-10.570761241512667	-1.1936127789828426	-248.0508793953881	-145.08415621098789	-9.377148462529824	1	11
77	-10.535195048854389	-0.8445910246381807	-251.6241818098783	-132.35698841100657	-9.690604024216208	369	13
78	-10.494855696180633	-2.559546961329965	-252.0027789949969	-138.15758804840576	-7.9353087348506675	166	3
