	total_energy	grid_total	grid_vdw	grid_elec	grid_hbond	conformer_id	placement_id	PDB_name
0	29.743406191517245	-32.874492287871774	-26.30441215387014	-6.570080134001637	0.0	5	67	5_67.pdb
1	29.899619079991915	-31.54887581630665	-27.349803291147335	-4.199072525159315	0.0	2	27	2_27.pdb
2	30.731577035991183	-34.31207209510528	-28.7055740937653	-5.606498001339976	0.0	8	36	8_36.pdb
3	31.051837329049267	-30.474385803363266	-29.497761614113585	-0.9766241892496799	0.0	9	88	9_88.pdb
4	31.408212271274994	-30.275755029161495	-28.85166174761545	-1.4240932815460468	0.0	3	81	3_81.pdb
5	31.55219881758446	-30.04371496480099	-24.903810073069913	-5.139904891731076	0.0	10	47	10_47.pdb
6	31.575029785118	-31.70965675254642	-26.668849672076043	-5.040807080470376	0.0	1	28	1_28.pdb
7	31.625632200567473	-30.02206273015476	-25.459672405588915	-4.562390324565847	0.0	5	37	5_37.pdb
8	31.63860076220345	-31.238038910839787	-29.562470769123458	-1.67556814171633	0.0	7	84	7_84.pdb
9	31.702193666245392	-34.14175661902756	-25.042057464048355	-9.099699154979204	0.0	9	48	9_48.pdb
10	31.712218106923487	-31.423481127389277	-27.40667576839135	-4.016805358997929	0.0	6	48	6_48.pdb
11	31.76673793714523	-30.270491202860367	-25.538775106056693	-4.731716096803673	0.0	7	20	7_20.pdb
12	31.89212607275028	-31.01570862003462	-26.681702700511078	-4.33400591952354	0.0	2	34	2_34.pdb
13	31.915202585045996	-31.07569727816146	-26.532834808666404	-4.542862469495057	0.0	5	92	5_92.pdb
14	31.946530695016484	-30.092929491244195	-25.988264907105982	-4.104664584138212	0.0	3	67	3_67.pdb
15	31.951578790096313	-30.269747934284176	-25.472638012188902	-4.7971099220952755	0.0	8	71	8_71.pdb
16	32.015361696414296	-31.289175509965894	-29.9161672753402	-1.3730082346256944	0.0	9	92	9_92.pdb
17	32.04536732158345	-30.74747956064058	-25.636278260820266	-5.111201299820316	0.0	5	55	5_55.pdb
18	32.07782939687043	-29.444362833430418	-24.528216087248133	-4.916146746182283	0.0	5	83	5_83.pdb
19	32.151382997441516	-29.759719336762277	-28.707803378985904	-1.0519159577763717	0.0	9	29	9_29.pdb
20	32.16629176395301	-29.997572183040887	-26.18304925057952	-3.8145229324613705	0.0	9	17	9_17.pdb
21	32.171352588888325	-29.23634992932732	-25.677137113688026	-3.5592128156392944	0.0	7	42	7_42.pdb
22	32.4029665945198	-30.18415657751227	-25.018499293108533	-5.165657284403737	0.0	7	43	7_43.pdb
23	32.414687897645464	-29.903835876971606	-28.464517558306177	-1.4393183186654293	0.0	10	9	10_9.pdb
24	32.47044632218434	-30.475477119047504	-25.081143876180874	-5.39433324286663	0.0	6	43	6_43.pdb
25	32.54719995554876	-31.775851209217862	-31.252000472937706	-0.5238507362801549	0.0	8	22	8_22.pdb
26	32.583575937067636	-29.79480582322668	-26.171928991206972	-3.6228768320197116	0.0	10	83	10_83.pdb
27	32.59735372951348	-30.557379971259138	-26.818325849081788	-3.7390541221773503	0.0	6	32	6_32.pdb
28	32.61252088710789	-30.398817564564453	-24.29980268396628	-6.099014880598173	0.0	8	95	8_95.pdb
29	32.63442107733309	-28.872810392650095	-25.946456720179135	-2.9263536724709596	0.0	8	64	8_64.pdb
30	32.66288214839578	-30.158606938362514	-27.255189939700415	-2.903416998662098	0.0	2	40	2_40.pdb
31	32.68108229249888	-31.58935527141365	-26.164449326269008	-5.42490594514464	0.0	4	28	4_28.pdb
32	32.69135521352582	-30.336587536512287	-28.800033542142806	-1.536553994369479	0.0	9	25	9_25.pdb
33	32.71453988051697	-29.593079309375284	-25.395157668476912	-4.1979216408983735	0.0	8	19	8_19.pdb
34	32.76196701524744	-29.445864396384888	-27.664067544428793	-1.781796851956096	0.0	10	73	10_73.pdb
35	32.77799527590793	-31.927210361425477	-26.185272104036752	-5.741938257388725	0.0	8	57	8_57.pdb
36	32.82326737296495	-30.948193622414863	-29.900334190798297	-1.0478594316165655	0.0	10	39	10_39.pdb
37	32.82524833228112	-30.34408626618671	-26.259295477000578	-4.084790789186133	0.0	5	26	5_26.pdb
38	32.84042277031083	-30.53036445037891	-25.817166059803544	-4.713198390575366	0.0	7	46	7_46.pdb
39	32.980629961479224	-29.44927413842888	-28.110090170242447	-1.3391839681864335	0.0	5	82	5_82.pdb
40	32.984787337388006	-29.78236018007656	-25.20000648077155	-4.582353699305012	0.0	9	85	9_85.pdb
41	33.121469341804975	-30.407384183246087	-26.455030677181483	-3.952353506064606	0.0	10	59	10_59.pdb
42	33.169653221299036	-30.06271217199277	-22.23316812809288	-7.829544043899891	0.0	8	25	8_25.pdb
43	33.270142663109304	-29.578669374415668	-25.575822414161184	-4.002846960254482	0.0	3	79	3_79.pdb
44	33.37006949103565	-29.35404454946527	-26.588622565744796	-2.7654219837204743	0.0	5	38	5_38.pdb
45	33.40053657150921	-29.786072345068515	-25.121301653316205	-4.6647706917523095	0.0	10	57	10_57.pdb
46	33.40902284571328	-31.408462258524562	-27.024900588770606	-4.383561669753956	0.0	7	53	7_53.pdb
