	total_energy	grid_total	grid_vdw	grid_elec	grid_hbond	conformer_id	placement_id	PDB_name
0	27.721980321668294	-34.48951968328073	-31.443578309311672	-3.0459413739690646	0.0	1	9	1_9.pdb
1	28.079129143030475	-32.91618673619527	-29.971123743504688	-2.9450629926905876	0.0	7	13	7_13.pdb
2	28.34415537505362	-33.686765330890324	-30.11460173351215	-3.5721635973781787	0.0	9	95	9_95.pdb
3	28.36425184612603	-34.555818044277736	-31.535339036861412	-3.0204790074163217	0.0	6	8	6_8.pdb
4	28.364803017421323	-33.825653474261	-30.93100022357655	-2.8946532506844527	0.0	8	47	8_47.pdb
5	28.388984835595846	-34.46790382208317	-31.410767661054397	-3.0571361610287724	0.0	1	21	1_21.pdb
6	28.50022938201012	-33.87803684612306	-30.83862200646005	-3.039414839663009	0.0	1	81	1_81.pdb
7	28.55094751729389	-33.13722541631435	-31.02438490235965	-2.112840513954704	0.0	7	20	7_20.pdb
8	28.588521050295693	-32.96694480782137	-29.668032098642815	-3.2989127091785524	0.0	5	48	5_48.pdb
9	28.653183453475634	-34.255073594330575	-31.572485066216203	-2.6825885281143735	0.0	9	16	9_16.pdb
10	28.670073561330533	-34.06374693362058	-30.71752511628901	-3.3462218173315685	0.0	9	5	9_5.pdb
11	28.85878262458357	-33.94648092065557	-30.821307094812894	-3.1251738258426727	0.0	4	68	4_68.pdb
12	28.92877135669321	-33.803056100731226	-30.804454156016416	-2.99860194471481	0.0	9	91	9_91.pdb
13	28.981878432297655	-31.868677266106786	-28.9649371096843	-2.9037401564224874	0.0	1	57	1_57.pdb
14	29.261707799959677	-33.626687486905716	-30.81162757504044	-2.8150599118652795	0.0	8	62	8_62.pdb
15	29.287708497598196	-31.829068811795466	-29.70496110160315	-2.124107710192315	0.0	7	38	7_38.pdb
16	29.32625656153711	-33.74468134514592	-31.121107049376462	-2.623574295769462	0.0	1	96	1_96.pdb
17	29.51602913723808	-33.569134887106564	-30.40198367509481	-3.1671512120117535	0.0	3	32	3_32.pdb
18	29.69153676414924	-33.4357458432727	-29.446054408235515	-3.989691435037181	0.0	4	34	4_34.pdb
19	29.70269800781685	-33.13793955457595	-31.07010966004598	-2.0678298945299725	0.0	3	17	3_17.pdb
20	29.79073705541909	-33.15125659973778	-29.534175537341515	-3.6170810623962617	0.0	4	88	4_88.pdb
21	29.960664638681838	-32.508153952430156	-30.63192865522781	-1.8762252972023434	0.0	1	38	1_38.pdb
22	30.070387272049537	-31.939417858481626	-28.762664555757116	-3.176753302724512	0.0	8	55	8_55.pdb
23	30.252592723829807	-31.208658126698033	-29.170452111518912	-2.0382060151791195	0.0	2	33	2_33.pdb
24	30.271550817237458	-32.97852011644658	-29.685676402492142	-3.2928437139544373	0.0	2	71	2_71.pdb
25	30.277381917594724	-33.26242023530594	-30.33650329474162	-2.9259169405643193	0.0	6	57	6_57.pdb
26	30.333548498635018	-32.79213641952068	-29.995155526724048	-2.7969808927966326	0.0	9	94	9_94.pdb
27	30.37214015645	-31.743086989933776	-28.755823356681606	-2.9872636332521685	0.0	9	87	9_87.pdb
28	30.46578695709492	-31.926310500397967	-28.616939666281468	-3.309370834116499	0.0	3	100	3_100.pdb
29	30.47035625861223	-33.80622083057965	-31.497875131368165	-2.3083456992114826	0.0	10	60	10_60.pdb
30	30.494813001988252	-32.914657168476225	-29.92217079024859	-2.9924863782276354	0.0	9	38	9_38.pdb
31	30.534760308236827	-32.50124380212713	-29.294217400999347	-3.207026401127779	0.0	5	80	5_80.pdb
32	30.586538088342564	-32.4373351245998	-29.73435383128279	-2.702981293317011	0.0	10	79	10_79.pdb
33	30.60749847349677	-33.23289909099861	-29.853732133322488	-3.379166957676119	0.0	8	96	8_96.pdb
34	30.631409482448177	-32.84806315438251	-29.555148648208608	-3.2929145061739002	0.0	8	89	8_89.pdb
35	30.67951641505443	-33.09509650961108	-29.828258875169904	-3.266837634441181	0.0	9	6	9_6.pdb
36	30.69160884310003	-32.5824754281298	-28.810699640592947	-3.771775787536849	0.0	9	93	9_93.pdb
37	30.704097343701516	-31.3708161512694	-28.973267323653047	-2.3975488276163497	0.0	7	39	7_39.pdb
38	30.727418509048974	-31.487863692355198	-29.53276851852936	-1.9550951738258406	0.0	10	52	10_52.pdb
39	30.735669466497676	-33.5996300191359	-29.659376203038132	-3.9402538160977727	0.0	8	17	8_17.pdb
40	30.84127250600619	-31.470020017811052	-28.543872760017997	-2.9261472577930556	0.0	9	63	9_63.pdb
41	30.850709489856452	-32.67821216464078	-29.2600269107412	-3.4181852538995834	0.0	3	98	3_98.pdb
42	30.915214371201255	-33.16205752143082	-30.217108102207224	-2.944949419223593	0.0	8	31	8_31.pdb
43	30.924002701858136	-31.221104635858776	-28.855487706054138	-2.365616929804637	0.0	7	64	7_64.pdb
44	30.954140913004245	-32.89442132879561	-29.984649326740637	-2.909772002054972	0.0	5	64	5_64.pdb
45	31.13777658739989	-31.31734840018228	-28.685142730558415	-2.632205669623866	0.0	8	9	8_9.pdb
46	31.14790930876138	-32.708461668374795	-30.769076936688858	-1.939384731685938	0.0	3	76	3_76.pdb
47	31.16598573808116	-30.806186234217066	-28.432962382266332	-2.3732238519507347	0.0	1	86	1_86.pdb
48	31.319443047879634	-33.2030782355201	-28.689363300906845	-4.513714934613257	0.0	6	65	6_65.pdb
49	31.356408651309007	-33.44894317015331	-29.16398550933782	-4.284957660815497	0.0	7	71	7_71.pdb
50	31.36750163283207	-32.43842019429613	-28.683582411617977	-3.754837782678149	0.0	8	27	8_27.pdb
