	total_energy	enthalpy	vdw	elec	entropy	cluster_size	PDB_name	cluster_id
0	-3.8708617610536247	0.34498475733708966	-212.22919133503535	-120.36272437536829	-4.215846518390714	6	13	2
1	3.0604576448194587	7.170820425539935	-204.45895852153086	-116.08853345633086	-4.110362780720476	2	19	1
