	total_energy	enthalpy	vdw	elec	entropy	PDB_name	cluster_id
132	-32.885407701129225	-27.121583104897116	-193.23983785350794	-113.27699782349953	-5.763824596232109	351	7
133	-32.838053430730525	-26.326880521052335	-195.00397168538277	-111.70363826330723	-6.511172909678192	431	14
134	-32.83613352858875	-26.315636960872098	-196.40593857926396	-109.93490327563003	-6.520496567716656	217	15
135	-32.80198611289767	-27.072167347773913	-193.68092354396668	-110.69302307941543	-5.72981876512376	5	12
136	-32.79294894552035	-26.39176706006635	-194.97162880984285	-111.89816784466049	-6.401181885454002	243	13
137	-32.68791920430936	-28.031750476805072	-189.6195040599791	-112.00205559777577	-4.656168727504285	189	9
138	-32.5857098447674	-26.1845279593134	-194.2026586116196	-108.2698789119297	-6.401181885454002	320	13
139	-32.55967237108145	-26.03917580336479	-193.7259714477149	-111.89628598278902	-6.520496567716656	138	15
140	-32.55663340933741	-26.036136841620753	-195.71533572677745	-110.25648104431981	-6.520496567716656	415	15
141	-32.55170758070673	-26.031211012990077	-195.3435358583612	-114.26546110841761	-6.520496567716656	232	15
142	-32.48271228986001	-25.962215722143355	-193.59985720680254	-114.05399126999544	-6.520496567716656	340	15
143	-32.43627763139567	-27.54376898398579	-197.47313585076336	-105.34699408051088	-4.89250864740988	92	3
144	-32.427398107096394	-25.916225197418203	-197.67262576588152	-106.2116167807026	-6.511172909678192	424	14
145	-32.40627446597753	-25.885777898260876	-196.13730857552076	-111.06528316280385	-6.520496567716656	377	15
146	-32.38982769631319	-25.869331128596535	-190.65158297981048	-113.22463004702404	-6.520496567716656	1	15
147	-32.282735290736674	-25.771562381058484	-199.2391817383447	-107.61230913817313	-6.511172909678192	345	14
148	-32.278194842557824	-25.767021932879633	-194.6322945652917	-113.51060134362547	-6.511172909678192	368	14
149	-32.17849320291549	-25.6673202932373	-194.22440694594152	-110.42474697251792	-6.511172909678192	331	14
150	-32.158494931950635	-25.63799836423398	-197.4551269381786	-107.0093910880281	-6.520496567716656	249	15
