	enthalpy	PDB_name
0	7.700786645328851	191
1	8.781549470753003	9
2	10.727742732357399	482
3	10.796011244809694	132
4	11.18587464389255	416
5	11.300314321977034	245
6	11.479230109782694	65
7	11.676018505647022	86
8	11.71963568685328	299
9	11.748203481265374	45
10	11.952105527630316	288
11	11.979367180095768	275
12	12.121136117738793	405
13	12.12566746850311	391
14	12.129849172208159	454
15	12.219849699641092	331
16	12.336042589764613	135
17	12.46071100670387	444
18	12.494966042030129	495
19	12.686667518216883	190
20	12.70162392986488	285
21	12.763815817974782	36
22	12.7647587624006	42
23	12.770453069939546	120
24	12.77521359541409	81
25	12.825056388762622	411
26	12.951333227265152	90
27	12.960582050491688	407
28	12.962708026348938	310
29	13.131223049441868	256
30	13.135728205553235	489
31	13.290925412125162	189
32	13.291949280918903	443
33	13.300371521265351	461
34	13.370742959081547	295
35	13.653087436764249	11
36	13.7128149133226	208
37	13.756191691285267	231
38	13.788482680880318	328
39	13.840470716290252	129
40	13.85749118206861	63
41	13.935671734952823	233
42	13.939848295689828	354
43	13.972325559876362	477
44	13.974653356679406	207
45	13.986994405166463	404
46	14.000925005801673	289
47	14.002540589007484	226
48	14.02114369393058	326
49	14.02289876147011	127
50	14.065509973128652	109
51	14.149061820778261	464
52	14.165240249240867	368
53	14.189466100297974	308
54	14.226814256372005	363
55	14.226961477946166	296
56	14.357132071102633	149
57	14.414473135290951	493
58	14.445026443666013	173
59	14.45988437998124	14
60	14.527139457108103	459
61	14.52724723666858	139
62	14.529550163791498	131
63	14.608116756426313	435
64	14.631385418479224	168
65	14.725433918975384	176
66	14.791878107893645	390
67	15.00277721910383	20
68	15.00419508991595	408
69	15.013136424431826	147
70	15.036211684499333	438
71	15.108942045588348	28
72	15.152152780137786	301
73	15.230777917765067	267
74	15.242405311334037	492
75	15.260183281972132	142
76	15.369826539778504	94
77	15.373086038122828	75
78	15.386050132419754	181
79	15.402198553838264	383
80	15.411857981215343	60
81	15.454254443867999	399
82	15.456410339742146	97
83	15.586682875220646	303
84	15.633582115493315	144
85	15.721696552331284	179
86	15.736509511559465	59
87	15.788848879520827	95
88	15.814998996824475	369
89	15.840956751773092	2
90	15.945329017523367	297
91	15.959400234380169	258
92	15.963392444016907	216
93	15.96407937295411	350
94	16.002427937769646	118
95	16.01854116333697	108
96	16.029018651813015	177
97	16.0404298910259	249
98	16.04445361496817	183
99	16.088932393112398	55
100	16.12097202842244	99
101	16.13011833336942	462
102	16.16289922407128	499
103	16.189735945297024	277
104	16.191656115270177	236
105	16.194822533178524	138
106	16.228312120365267	409
107	16.23371628773664	182
108	16.285973780774857	428
109	16.302098583181206	172
110	16.318387209941843	264
111	16.35138841118497	16
112	16.35292276211917	276
113	16.366376070160754	280
114	16.3711066827708	453
115	16.41980279939599	376
116	16.431622248600938	10
117	16.454838567855596	271
118	16.53276800482814	153
119	16.5943707974478	330
120	16.664862239812052	72
121	16.685633184000384	159
122	16.691544591454285	88
123	16.7027482234776	269
124	16.73675970248732	243
125	16.739257259887466	467
126	16.74154276360597	37
127	16.747958470257977	317
128	16.803695307733385	15
129	16.816842816773715	221
130	16.9265486660114	50
131	16.942032986690393	167
132	16.97245569642473	115
133	16.973183415984167	431
134	16.99929082337882	87
135	17.014348988356666	343
136	17.021795577549042	479
137	17.058636793093946	67
138	17.059582473905962	473
139	17.088657824851932	458
140	17.09034046112166	76
141	17.127739142966007	227
142	17.13469221779748	424
143	17.139374259776503	4
144	17.14335077233251	126
145	17.18669709872622	92
146	17.191916423782423	460
147	17.195305450709515	210
148	17.26976524860863	196
149	17.33524471917384	112
150	17.340499847880807	325
151	17.341174979140273	114
152	17.381022984636864	441
153	17.388800124632013	351
154	17.389887641890013	373
155	17.406264397892823	38
156	17.414117523139225	352
157	17.44677560766577	151
158	17.451285694246444	305
159	17.48808366393708	427
160	17.49603427543641	340
161	17.50540872248924	78
162	17.522516419962827	346
163	17.53484378288551	29
164	17.586544031698498	192
165	17.61873345230163	278
166	17.6193369038318	279
167	17.630484879823204	338
168	17.76099091518323	160
169	17.768312619953864	218
170	17.794256518775686	452
171	17.798093588483376	79
172	17.807640834294766	104
173	17.813704184062868	355
174	17.8170056970736	293
175	17.820467694604574	421
176	17.840851854669086	344
177	17.92233454341055	323
178	17.945006855585902	298
179	17.955897624488088	422
180	18.004710871063786	22
181	18.044135498677697	362
182	18.066268054691413	366
183	18.08718561196684	393
184	18.121600834434037	439
185	18.188008828123298	154
186	18.20025043618661	201
187	18.23268699395186	446
188	18.26216450537102	406
189	18.302585548212736	148
190	18.308372577860883	23
191	18.315174652239143	474
192	18.336906793655242	432
193	18.358922115392726	27
194	18.3694179466347	39
195	18.40063699485639	1
196	18.40257884533537	465
197	18.40589193013053	483
198	18.408023662982643	61
199	18.413476117295914	124
200	18.415949182351383	238
201	18.461732300512494	193
202	18.474780784629505	272
203	18.497039604680168	375
204	18.520860669090812	374
205	18.52998689025611	436
206	18.56761302129138	82
207	18.578133082647927	254
208	18.64569060782643	487
209	18.69700844436843	6
210	18.70703936889156	497
211	18.707273794811208	223
212	18.7118295917144	246
213	18.737707505891848	386
214	18.73858557212982	283
215	18.75600463502446	250
216	18.76856182993005	484
217	18.76979817205461	353
218	18.80947929569377	332
219	18.882338102498586	69
220	18.91750140633305	5
221	18.928674144624576	377
222	18.94464216398519	83
223	18.944872125155445	434
224	18.97361158719815	410
225	19.00372619959679	237
226	19.005442791414644	40
227	19.01677863819737	290
228	19.02228172868842	360
229	19.081169391052125	232
230	19.103645822222916	476
231	19.172057131551227	44
232	19.197645630457885	257
233	19.24350839757056	12
234	19.25316405367404	321
235	19.254876705192466	74
236	19.315826298339815	202
237	19.328055524679712	225
238	19.34273541563117	46
239	19.344568137463284	241
240	19.376358152162943	442
241	19.392651213001827	117
242	19.40638120790598	419
243	19.45529044048458	213
244	19.462642365443315	307
245	19.48229256069403	162
246	19.51222732690944	220
247	19.540533660323234	116
248	19.562341155365033	339
249	19.567173658518485	359
250	19.576355553898473	32
251	19.582643562010567	70
252	19.61096882776795	382
253	19.63101986832047	396
254	19.63934052509566	110
255	19.65721113439082	490
256	19.660760550630354	371
257	19.688319465943398	7
258	19.689844122840576	420
259	19.722353818747358	456
260	19.723662607107098	180
261	19.75466901985439	51
262	19.863034540190952	3
263	19.86591648712666	26
264	19.90944617692596	273
265	19.93115891352497	309
266	19.934875883473808	215
267	19.954817051690604	356
268	19.961928966439622	466
269	19.973179448306375	364
270	19.99623193259474	198
271	20.018145765328185	137
272	20.027106241826875	49
273	20.033082055660277	175
274	20.03469610776022	478
275	20.08553058963089	468
276	20.110572818043615	327
277	20.13998330416165	106
278	20.15118969086479	57
279	20.28526231495516	261
280	20.306150432967954	155
281	20.329724123026352	219
282	20.387126552524478	287
283	20.456782993934777	73
284	20.504706959185885	485
285	20.51856982113773	100
286	20.540710438595355	152
287	20.55016934776473	85
288	20.566357788789603	403
289	20.58814815050559	103
290	20.607826357224155	234
291	20.608056111299547	130
292	20.611420374009263	314
293	20.662105592237822	91
294	20.74169571903628	199
295	20.754063518634233	284
296	20.766910518826073	217
297	20.7787727566858	470
298	20.819222913598992	397
299	20.862364976141663	491
300	20.893355785483088	197
301	20.94811094285731	378
302	20.952171238641597	337
303	20.95409123540437	388
304	20.963764715135348	349
305	21.026120739432024	265
306	21.03874784179512	304
307	21.044334420498497	8
308	21.047442144503925	316
309	21.110855169614226	101
310	21.133144107834653	440
311	21.161345028520362	385
312	21.19434274264251	320
313	21.220838039365283	209
314	21.270099657564405	300
315	21.29335713007231	247
316	21.29381426552422	357
317	21.317606692007963	398
318	21.332438145839305	121
319	21.38520120759849	58
320	21.429138666219814	291
321	21.53774124806236	312
322	21.55134343559433	481
323	21.636381906036178	77
324	21.641360323908245	214
325	21.651530416383533	113
326	21.664016640083446	187
327	21.67620509345546	89
328	21.70019373661104	358
329	21.786881697917714	48
330	21.79627048083292	56
331	21.884942846283217	381
332	21.972620456741986	414
333	21.9792766444263	141
334	21.993784901140106	268
335	21.997947805735784	62
336	22.066350007305793	447
337	22.071642268772113	500
338	22.135149640709596	329
339	22.17990333507227	380
340	22.210888300295437	194
341	22.24884677129727	133
342	22.26415111999625	394
343	22.281640644186368	19
344	22.2921319741513	143
345	22.294178426695844	348
346	22.301639899064334	47
347	22.31256719765927	224
348	22.348961747436984	437
349	22.421297486518853	211
350	22.445655880923663	445
351	22.449324742504995	64
352	22.48776987036175	53
353	22.535017253704257	140
354	22.54561114286115	164
355	22.554292847750226	204
356	22.557444455310602	425
357	22.620809155649297	68
358	22.631309002746807	372
359	22.643970779285226	324
360	22.650833958981742	35
361	22.68503654515662	402
362	22.696929157741618	158
363	22.72069581134359	71
364	22.727097599655814	367
365	22.76714467508175	18
366	22.793664440179942	24
367	22.817858238129983	105
368	22.821162745486355	34
369	22.85002139866578	174
370	22.854497319601172	319
371	23.007045809542102	469
372	23.0702289163586	188
373	23.112876767880827	128
374	23.159621490675384	430
375	23.204634996931304	448
376	23.26357244051346	169
377	23.268391269260754	80
378	23.300749093476817	400
379	23.306225638760566	31
380	23.342288029167374	306
381	23.369449714078925	423
382	23.478856607199365	43
383	23.52593236128991	259
384	23.599930773072153	255
385	23.70864256181352	125
386	23.73499406676528	412
387	23.817720524114737	157
388	23.86510076217524	480
389	23.918805806696685	496
390	23.93690242572187	342
391	23.969183578261713	13
392	23.97177755174252	379
393	24.011375022069004	429
394	24.024500764347746	401
395	24.035879901758356	161
396	24.054953787226225	150
397	24.084839201588682	415
398	24.08704050543673	17
399	24.087809752647573	102
400	24.13554480611873	205
401	24.225193732275642	122
402	24.239145255926193	156
403	24.341355032339976	389
404	24.440564261102402	313
405	24.490953600141303	195
406	24.540316869483796	294
407	24.543567489457114	134
408	24.578977998441776	206
409	24.58208399698575	33
410	24.605194225712992	433
411	24.729044941746096	336
412	24.738019681942145	274
413	24.76760108883837	178
414	24.87245327741813	222
415	24.938117706832408	286
416	24.95437221562752	292
417	24.9676977457209	185
418	24.98211906565655	475
419	25.100275716175652	184
420	25.200694019713833	239
421	25.246891478588218	98
422	25.324589082681864	212
423	25.412354523490528	165
424	25.443741650103846	248
425	25.45650643082958	54
426	25.48532676433507	387
427	25.601826072626608	186
428	25.61379932687021	282
429	25.72502660055037	119
430	25.766835350477294	235
431	25.856071908462184	229
432	25.902755202422135	251
433	25.98142982536955	52
434	25.992008012199122	25
435	25.997270523777697	66
436	26.04179806976562	263
437	26.061760198288916	392
438	26.09239669183046	41
439	26.218092407831925	93
440	26.302131019937725	347
441	26.390566442115748	107
442	26.421676668217664	21
443	26.436856721536834	84
444	26.57680891143407	262
445	26.642648814026387	333
446	26.64946910763819	395
447	26.66095426170698	228
448	26.67036046958126	463
449	26.71567040360263	242
450	26.837361308900384	30
451	26.845091598698723	471
452	26.869521962676114	163
453	26.94574037431641	111
454	26.946578820386065	170
455	26.954639411464424	455
456	26.997666784928956	426
457	27.32287895702	450
458	27.3236128140576	281
459	27.446001582520363	166
460	27.52102550432563	341
461	27.533866527024678	270
462	27.570375833096165	335
463	27.70976130348265	253
464	27.77815359995045	200
465	27.907319632884008	494
466	28.47033495636464	449
467	28.51805954936897	260
468	28.64698203999448	486
469	28.796920662179424	230
470	29.04436571790087	457
471	29.136092942386615	302
472	29.14172877969677	252
473	29.23710966662706	171
474	29.359849112020765	123
475	29.53354683578052	451
476	29.89766805360324	488
477	30.29392185797216	413
478	30.492831028269364	417
479	30.748856184657953	322
480	30.8863924590599	472
481	31.031919359873516	96
482	31.03859708209257	370
483	31.517189474655147	240
484	31.8477825493862	146
485	32.964963037355986	345
486	33.50189230197715	203
487	33.6677193287901	498
488	34.064212438396524	315
489	35.01139305056908	334
490	36.07482964153307	266
491	36.120467372833815	318
492	36.19303030601857	384
493	38.42676034206694	145
494	38.54656917996886	244
495	39.53319605158692	361
496	39.67190105900168	365
497	46.487136178205354	136
498	48.44097723068303	311
499	58.08111049533768	418
